particle_index,current_scaled
28,1.9874209582648474
29,1.1351737990984263
30,1.135191729058257
31,1.1352056752716184
32,1.1351939219858442
33,1.13518973755381
34,1.6086347526522162
36,1.608674410243927
37,1.5113660410391125
38,1.5113045725014955
39,1.1352056752728632
40,1.1351937770024123
41,1.1351897375592137
42,1.135193422449256
43,1.1352056752701345
44,1.3237892407170186
45,1.9401916580137832
52,3.8587126106117333
53,0.7491346955186684
54,0.7492303257192847
55,0.7491346955187728
56,0.749030910602881
57,0.749116903853458
58,0.7492231776212468
59,0.7491206697560132
60,0.9381493743464239
61,2.1281105410624592
64,1.1229525109503582
65,0.7491185658915377
66,0.7492237135039351
67,0.7491200444816031
68,0.936582355534511
70,0.9368054036953699
71,1.127141447789555
72,5.496561107481673
77,1.8462273676598764
78,0.738495729120495
79,0.7385993289060991
80,0.7384957291205795
81,0.7384518045404381
82,0.7384867095537901
83,0.7385886067950641
84,0.738488843524747
85,1.1065129785557597
89,1.582188338603613
90,0.7384877916137139
91,0.7385894106163956
92,0.7384882194858168
93,0.7384337401584898
94,0.9257576599679856
95,0.7384157798709697
96,0.922997309673991
102,1.8147826460544543
103,0.7258963233700103
104,0.7258564776940449
105,0.725896323369958
106,0.7259482152038592
107,0.7259052191129545
108,0.7258608410843937
109,0.7259033361806558
110,1.5561436428449138
114,1.0901221493157889
115,0.7259043881022913
116,0.725854443305819
117,0.7258405378815106
118,0.7258405378815106
119,0.7258405378815106
120,0.7258484430685321
121,0.725840537881509
122,2.641468279991724
127,3.558612809274731
128,0.7117827560704494
129,0.7118305721345635
130,0.7117867406220251
131,0.7117747851182527
132,0.7117821688399063
133,0.7118269980495215
134,0.7117833614396035
135,1.0689512617621657
138,2.227021058536693
139,0.7118063532095847
140,0.7118941343354536
141,0.7119992847118364
142,0.7118956129702267
143,0.7117703480789317
144,0.7116529207125502
145,0.7116233714389775
146,0.7116233709365444
147,1.7790584266843017
153,1.0433543918159998
154,0.6963542609029127
155,0.6963542609029117
156,0.6963542608213359
157,0.6963542609029121
158,0.696354260902913
159,0.696354260902913
160,0.6963542608232385
161,1.0524828278174845
162,1.817381900535456
164,0.956552048529497
165,0.696354260902913
166,0.6963542609029144
167,0.696354260902913
168,0.6963542608227872
169,0.696354260902913
170,0.696354260902913
171,0.69635426090291
172,2.510080688315258
178,4.137269725641343
179,1.0097421339804036
180,1.0938947148258773
181,0.9274978915347195
182,0.679633818117785
183,0.8460873618769132
184,0.6797656315564142
185,0.6797904639362295
186,1.56933379610037
189,1.1888162930607042
190,0.6795193654585134
191,0.6795072361540613
192,0.6795186843965063
193,0.67955905633624
194,0.6795158431079062
195,0.6795072361540611
196,0.8488082666007888
207,0.9912682460369905
209,0.8262119361727495
210,0.8264477493065056
214,2.028429459832118
215,0.6609708797469865
216,0.6608629230325985
217,0.6608304684178168
218,0.6608304712878523
219,0.6608304680110813
220,0.6608143733962708
221,0.6607268293305077
222,2.407788365385519
229,1.8242353269097271
231,1.2549573588403797
232,0.6434059048702362
233,0.8074038590442687
234,0.6434074599100602
235,0.6433631714168444
236,1.5139016916607977
240,0.9638275969992139
241,0.6432634889556885
242,0.6431926731851695
243,0.6431676681177471
244,0.6431990261361045
245,0.6432479723588278
246,0.9599942030071323
247,3.1788172648809785
253,5.614845262175264
254,1.090467037567005
255,1.0983261142600866
256,0.937256899957379
257,0.9373068284282523
258,0.9374247598406957
259,0.9374515290158035
260,1.0905078763016958
261,1.0904709198984355
262,2.36485654605926
265,1.7217412732990867
266,0.9374261482195494
267,0.9373092049220311
268,0.9372388001178167
269,0.9371985352253023
270,1.4052345861070417
305,1.361774201636512
306,0.9074088690065089
307,0.9074960479856741
308,0.9076405355203189
309,2.032643400030837
312,1.662602249807429
313,1.0619302640212869
314,1.0630508239694056
315,0.9074426482604627
316,0.9074241822297592
317,0.9073787025779739
318,0.9073590392392424
319,0.9072470382313643
320,0.9071878955630734
321,1.0613200366253903
322,3.0391921809252285
326,4.110944022893612
329,1.8339788391104588
330,0.5903966815990206
331,0.5903669618337299
332,0.5903925397850558
333,0.7380525378902588
337,1.176729434642425
338,0.8805466165405325
339,0.5905108053397695
340,0.5903924769992455
341,0.5902535862268875
342,0.5901209305939343
343,0.5900694616860521
344,0.5901305747916692
345,0.5902225070792633
346,0.5901305747916833
347,2.417337107938748
352,3.203942375995561
354,1.192405628522107
355,0.5801710936840907
356,0.5801406158048815
357,0.5802493314670757
358,0.5803556063059888
359,0.8009361850083188
360,1.022158373563758
361,1.592399424967894
364,1.227173778557348
365,0.5802509935219066
366,0.5803561421940784
367,0.5802524721268763
368,0.5801425780446812
369,0.5801700736183049
370,0.5802186542498314
371,1.227020499812816
380,0.7140217294887624
381,0.5714555184165937
382,0.5715613512133241
383,0.5716674269542548
384,0.571565110372459
385,0.7141509490150394
390,0.714174546294114
391,0.571667961836148
392,0.5715644862657822
393,0.5714574508679382
394,0.5714048061848013
395,0.7139102412101619
403,1.9036656963344556
404,0.7757920401295378
405,0.5630507922249495
406,0.5630923082025602
407,0.5630579092497154
408,0.5630349220484377
409,0.5631257672994405
410,0.5632132131543253
411,1.1999928018382746
413,2.0435402435394514
414,0.9858826104127558
415,0.5630319722704189
416,0.5628581470649004
417,0.5629599918966465
418,0.5630667780323637
419,0.5629448584293606
420,0.5628213799551294
421,0.7756107980355407
422,0.9891558636119583
423,2.5078010894245324
428,0.8355707771168042
429,0.556852298854122
430,0.5567646381582806
431,0.5566528829722047
432,0.5567469699173143
433,0.5568628999722265
434,0.5568920190067357
435,0.5568645092119018
436,0.9743129155484298
440,0.6961210007088551
441,0.5567002293283404
442,0.5566416436950543
443,0.5566211912505975
444,0.556646294849931
445,0.5566846896315205
446,0.5566462948499384
447,0.834523409746177
452,3.6671294342030913
453,0.5520468344488795
454,0.5520468334850299
455,0.5520468344488786
456,0.5520386951760392
457,0.5521016923149108
458,0.5521548297343682
459,0.5521035752851672
460,0.5520473433219234
461,1.8732043753379322
464,1.9328798853062807
465,0.5521025233423265
466,0.5521550976784132
467,0.5521032626448111
468,0.5520397192308862
469,0.5520468344694412
470,0.5520468334901697
471,0.5520468344694408
472,1.345602485346564
478,1.3701612017371152
479,0.548851160347361
480,0.5488551448988848
481,0.5488950830781754
482,0.5488594692183897
483,0.5488511603473595
484,0.548876087435683
485,0.8230906370583873
490,0.6860274246427859
491,0.5488511603473608
492,0.5488511603473596
493,0.5488511603473595
494,0.5488511603473601
495,0.5488511603473601
496,0.5488511603473573
497,2.4653494429853096
504,0.8196639048426229
505,0.546524136310489
506,0.5465877977542418
507,0.5466507178711383
508,0.5467050408835978
509,0.5466526008413942
510,0.8201426222109056
514,1.3271742563669722
515,0.5466515488985536
516,0.5467055142520564
517,0.5466522882010376
518,0.5465896565315709
519,0.5465251563762746
520,0.5464843849003016
521,0.8196050555248399
526,3.002288607138545
529,1.249401241964313
530,0.545288900517174
531,0.5453407924314072
532,0.5452977963068725
533,0.545226910116884
534,0.5451716878638081
535,0.5451693605175276
536,1.9431552956340625
538,1.97053755294926
539,0.5451693605175247
540,0.5451714248780981
541,0.5452059019801411
542,0.5451713761429917
543,0.5451693605175258
544,0.545169360517527
545,0.5451693605175271
546,0.8178450742875094
552,2.8126446166049788
555,0.6808042363921244
556,0.5446433891132654
557,0.5446823097557056
558,0.5447531952481363
559,0.5448257268112948
560,0.8173464003786187
564,0.8169796785652155
565,0.544587700382387
566,0.5445351249865279
567,0.5445869610649993
568,0.5446314555871781
569,0.5445806554112629
570,0.5445158802566287
571,0.5444511070605345
572,3.8787512545727107
578,1.6550238122002403
579,1.0201681198645893
580,0.8161402664832406
581,0.8161921583171398
582,0.8161491622262358
583,0.8160782764783059
584,0.8160446337124385
585,2.0061410660550565
589,2.006139283831981
590,0.8160446337124385
591,0.8160412624827108
592,0.8159894925508143
593,0.8159268599844608
594,0.8158623608531564
595,0.8157996752860714
596,1.4276178840156677
